_id,fecha_hora,id_de_slack,nombre_usuario_slack,nombre_completo,tienes_agenda_planeada,tienes_reuniones_planeadas,con_que_areas_te_vas_a_reunir,ayunaste_hoy,tienes_deadline_hoy,alguna_tarea_te_llevo_mas_tiempo,hay_tareas_que_se_pueden_automatizar,tuviste_que_ir_a_algun_lugar_para_hacer_tus_tareas,usaste_alguna_metodologia_para_optimizar_el_tiempo,fueron_satisfactorias_las_reuniones,pudiste_resolver_tus_dudas_sobre_el_trabajo,tuviste_reuniones_planificadas,productividad_hoy,calificacion_descansos
649345ba40e849bfc45edef6,2023-06-21 15:47:22.177,slack_user14,slack_username14,Carolina de Villalba,Si,Si,['Otro'],Si,Si,Si,Si,Si,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,2,Insuficientes pero bien distribuidos
649345ba40e849bfc45edef8,2023-06-21 15:47:22.178,slack_user15,slack_username15,Adelardo Cortés,No,No,['Producto'],Si,No,No,No,Si,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Insuficientes y mal distribuidos
649345ba40e849bfc45edefa,2023-06-21 15:47:22.179,slack_user16,slack_username16,Aarón Serna-Pomares,Si,No,['Otro'],No,No,Si,No,No,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,3,Suficientes pero mal distribuidos
649345ba40e849bfc45edefc,2023-06-21 15:47:22.180,slack_user17,slack_username17,Eutropio Nogués Fuentes,No,Si,['Data'],No,Si,No,No,No,Si,Si,No,No,4,Suficientes y bien distribuidos
649345ba40e849bfc45edefe,2023-06-21 15:47:22.180,slack_user18,slack_username18,Consuela Lasa Flor,Si,No,['Rercursos humanos'],Si,Si,Si,Si,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,1,Suficientes y bien distribuidos
649345ba40e849bfc45edf00,2023-06-21 15:47:22.181,slack_user19,slack_username19,María Cantero Montalbán,No,No,['Legal'],Si,No,No,Si,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf02,2023-06-21 15:47:22.182,slack_user0,slack_username0,Domingo Cámara Arroyo,Si,Si,['Otro'],No,No,No,Si,Si,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf04,2023-06-21 15:47:22.182,slack_user1,slack_username1,Ismael Viana Fuertes,Si,No,['Tecnología'],Si,No,No,No,Si,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,2,Suficientes y bien distribuidos
649345ba40e849bfc45edf06,2023-06-21 15:47:22.183,slack_user2,slack_username2,Liliana Gabaldón,Si,No,['Rercursos humanos'],No,No,Si,No,Si,No,Si,Si,Si,2,Suficientes pero mal distribuidos
649345ba40e849bfc45edf08,2023-06-21 15:47:22.184,slack_user3,slack_username3,Carlito de Antón,Si,Si,['Tecnología'],No,Si,Si,No,No,No,Si,Si,No,2,Insuficientes y mal distribuidos
649345ba40e849bfc45edf0a,2023-06-21 15:47:22.184,slack_user4,slack_username4,Mamen Álvaro Velázquez,Si,No,['Rercursos humanos'],No,No,No,No,No,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,3,Suficientes y bien distribuidos
649345ba40e849bfc45edf0c,2023-06-21 15:47:22.185,slack_user5,slack_username5,Carlos Salvà Sierra,No,Si,['Otro'],No,No,Si,No,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,5,Suficientes pero mal distribuidos
649345ba40e849bfc45edf0e,2023-06-21 15:47:22.186,slack_user6,slack_username6,Bienvenida Gimeno Amigó,No,No,['Rercursos humanos'],Si,No,No,Si,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Insuficientes y mal distribuidos
649345ba40e849bfc45edf10,2023-06-21 15:47:22.186,slack_user7,slack_username7,Carlos Segura-Peláez,Si,No,['Producto'],Si,Si,No,No,Si,No,Si,Si,No,1,Suficientes pero mal distribuidos
649345ba40e849bfc45edf12,2023-06-21 15:47:22.187,slack_user8,slack_username8,Elvira Hoyos Tamarit,Si,No,['Tecnología'],No,No,No,No,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes y bien distribuidos
649345ba40e849bfc45edf14,2023-06-21 15:47:22.188,slack_user9,slack_username9,Chita Bustamante Carretero,Si,No,['Otro'],No,Si,No,No,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,2,Insuficientes y mal distribuidos
649345ba40e849bfc45edf16,2023-06-21 15:47:22.188,slack_user10,slack_username10,Amor Sales Méndez,Si,Si,['Producto'],No,No,No,Si,No,No,Si,No,No,3,Suficientes pero mal distribuidos
649345ba40e849bfc45edf18,2023-06-21 15:47:22.189,slack_user11,slack_username11,Patricia Godoy Montoya,No,No,['Legal'],No,No,No,Si,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf1a,2023-06-21 15:47:22.190,slack_user12,slack_username12,Eligio Ponce Belmonte,No,No,['Otro'],No,No,Si,Si,No,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,3,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf1c,2023-06-21 15:47:22.190,slack_user13,slack_username13,Eli Boada-Lozano,Si,No,['Data'],Si,Si,Si,No,No,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,3,Suficientes pero mal distribuidos
649345ba40e849bfc45edf1e,2023-06-21 15:47:22.191,slack_user14,slack_username14,Carolina de Villalba,Si,No,['Tecnología'],No,No,No,No,Si,Si,No,Si,Si,3,Insuficientes y mal distribuidos
649345ba40e849bfc45edf20,2023-06-21 15:47:22.192,slack_user15,slack_username15,Adelardo Cortés,Si,Si,['Legal'],Si,No,No,Si,Si,No,Si,No,No,2,Suficientes y bien distribuidos
649345ba40e849bfc45edf22,2023-06-21 15:47:22.193,slack_user16,slack_username16,Aarón Serna-Pomares,No,No,['Rercursos humanos'],Si,Si,Si,No,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,3,Suficientes pero mal distribuidos
649345ba40e849bfc45edf24,2023-06-21 15:47:22.194,slack_user17,slack_username17,Eutropio Nogués Fuentes,Si,No,['Finanzas'],No,No,Si,No,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes pero mal distribuidos
649345ba40e849bfc45edf26,2023-06-21 15:47:22.195,slack_user18,slack_username18,Consuela Lasa Flor,No,Si,['Data'],Si,No,No,Si,No,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Insuficientes y mal distribuidos
649345ba40e849bfc45edf28,2023-06-21 15:47:22.195,slack_user19,slack_username19,María Cantero Montalbán,Si,No,['Producto'],No,No,No,Si,No,Si,Si,Si,Si,4,Suficientes y bien distribuidos
649345ba40e849bfc45edf2a,2023-06-21 15:47:22.196,slack_user0,slack_username0,Domingo Cámara Arroyo,No,Si,['Data'],Si,Si,No,Si,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,5,Suficientes pero mal distribuidos
649345ba40e849bfc45edf2c,2023-06-21 15:47:22.197,slack_user1,slack_username1,Ismael Viana Fuertes,No,No,['Data'],Si,Si,No,No,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes y bien distribuidos
649345ba40e849bfc45edf2e,2023-06-21 15:47:22.197,slack_user2,slack_username2,Liliana Gabaldón,No,No,['Data'],Si,Si,No,No,Si,No,Si,Si,Si,2,Insuficientes y mal distribuidos
649345ba40e849bfc45edf30,2023-06-21 15:47:22.198,slack_user3,slack_username3,Carlito de Antón,No,Si,['Finanzas'],Si,No,No,No,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes y mal distribuidos
649345ba40e849bfc45edf32,2023-06-21 15:47:22.199,slack_user4,slack_username4,Mamen Álvaro Velázquez,Si,Si,['Legal'],No,Si,Si,No,No,Si,Si,No,No,5,Suficientes y bien distribuidos
649345ba40e849bfc45edf34,2023-06-21 15:47:22.199,slack_user5,slack_username5,Carlos Salvà Sierra,No,Si,['Data'],No,No,No,No,No,Si,No,Si,Si,3,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf36,2023-06-21 15:47:22.200,slack_user6,slack_username6,Bienvenida Gimeno Amigó,No,Si,['Tecnología'],Si,Si,No,Si,Si,Si,No,No,Si,4,Suficientes pero mal distribuidos
649345ba40e849bfc45edf38,2023-06-21 15:47:22.201,slack_user7,slack_username7,Carlos Segura-Peláez,Si,No,['Otro'],No,No,No,Si,No,Si,Si,Si,No,3,Suficientes y bien distribuidos
649345ba40e849bfc45edf3a,2023-06-21 15:47:22.202,slack_user8,slack_username8,Elvira Hoyos Tamarit,No,No,['Data'],No,Si,No,Si,No,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,3,Suficientes y bien distribuidos
649345ba40e849bfc45edf3c,2023-06-21 15:47:22.202,slack_user9,slack_username9,Chita Bustamante Carretero,No,No,['Rercursos humanos'],Si,No,Si,Si,Si,Si,No,No,Si,3,Suficientes y bien distribuidos
649345ba40e849bfc45edf3e,2023-06-21 15:47:22.203,slack_user10,slack_username10,Amor Sales Méndez,Si,Si,['Legal'],Si,Si,Si,Si,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Insuficientes y mal distribuidos
649345ba40e849bfc45edf40,2023-06-21 15:47:22.204,slack_user11,slack_username11,Patricia Godoy Montoya,Si,Si,['Finanzas'],No,No,Si,No,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,3,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf42,2023-06-21 15:47:22.204,slack_user12,slack_username12,Eligio Ponce Belmonte,Si,No,['Rercursos humanos'],No,No,Si,Si,Si,No,No,No,Si,1,Suficientes pero mal distribuidos
649345ba40e849bfc45edf44,2023-06-21 15:47:22.205,slack_user13,slack_username13,Eli Boada-Lozano,Si,No,['Tecnología'],Si,Si,Si,Si,No,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,3,Suficientes pero mal distribuidos
649345ba40e849bfc45edf46,2023-06-21 15:47:22.206,slack_user14,slack_username14,Carolina de Villalba,Si,No,['Tecnología'],Si,No,No,Si,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,5,Suficientes y bien distribuidos
649345ba40e849bfc45edf48,2023-06-21 15:47:22.206,slack_user15,slack_username15,Adelardo Cortés,Si,Si,['Rercursos humanos'],Si,Si,No,Si,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,2,Insuficientes y mal distribuidos
649345ba40e849bfc45edf4a,2023-06-21 15:47:22.207,slack_user16,slack_username16,Aarón Serna-Pomares,Si,Si,['Otro'],Si,No,Si,Si,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf4c,2023-06-21 15:47:22.208,slack_user17,slack_username17,Eutropio Nogués Fuentes,Si,Si,['Producto'],No,Si,Si,No,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf4e,2023-06-21 15:47:22.209,slack_user18,slack_username18,Consuela Lasa Flor,No,Si,['Tecnología'],No,Si,No,Si,Si,No,No,No,No,2,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf50,2023-06-21 15:47:22.210,slack_user19,slack_username19,María Cantero Montalbán,No,Si,['Tecnología'],No,Si,No,No,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Insuficientes y mal distribuidos
649345ba40e849bfc45edf52,2023-06-21 15:47:22.211,slack_user0,slack_username0,Domingo Cámara Arroyo,No,No,['Producto'],Si,Si,Si,Si,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes y mal distribuidos
649345ba40e849bfc45edf54,2023-06-21 15:47:22.211,slack_user1,slack_username1,Ismael Viana Fuertes,Si,Si,['Tecnología'],Si,No,Si,No,Si,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf56,2023-06-21 15:47:22.212,slack_user2,slack_username2,Liliana Gabaldón,No,Si,['Rercursos humanos'],Si,No,Si,Si,No,No,No,No,Si,2,Suficientes pero mal distribuidos
649345ba40e849bfc45edf58,2023-06-21 15:47:22.213,slack_user3,slack_username3,Carlito de Antón,No,Si,['Rercursos humanos'],Si,No,No,No,Si,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,1,Suficientes pero mal distribuidos
649345ba40e849bfc45edf5a,2023-06-21 15:47:22.213,slack_user4,slack_username4,Mamen Álvaro Velázquez,No,No,['Data'],Si,Si,Si,No,Si,Si,Si,Si,No,2,Suficientes y bien distribuidos
649345ba40e849bfc45edf5c,2023-06-21 15:47:22.214,slack_user5,slack_username5,Carlos Salvà Sierra,No,Si,['Finanzas'],Si,Si,No,No,No,No,Si,Si,No,2,Insuficientes y mal distribuidos
649345ba40e849bfc45edf5e,2023-06-21 15:47:22.215,slack_user6,slack_username6,Bienvenida Gimeno Amigó,Si,Si,['Finanzas'],Si,Si,No,Si,Si,Si,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,4,Suficientes y bien distribuidos
649345ba40e849bfc45edf60,2023-06-21 15:47:22.215,slack_user7,slack_username7,Carlos Segura-Peláez,No,No,['Rercursos humanos'],Si,Si,Si,No,No,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes pero mal distribuidos
649345ba40e849bfc45edf62,2023-06-21 15:47:22.216,slack_user8,slack_username8,Elvira Hoyos Tamarit,No,Si,['Rercursos humanos'],Si,Si,Si,No,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf64,2023-06-21 15:47:22.217,slack_user9,slack_username9,Chita Bustamante Carretero,No,No,['Producto'],No,No,Si,Si,Si,No,Si,No,No,4,Insuficientes y mal distribuidos
649345ba40e849bfc45edf66,2023-06-21 15:47:22.218,slack_user10,slack_username10,Amor Sales Méndez,No,Si,['Producto'],No,Si,No,Si,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes pero mal distribuidos
649345ba40e849bfc45edf68,2023-06-21 15:47:22.218,slack_user11,slack_username11,Patricia Godoy Montoya,No,No,['Finanzas'],No,No,No,Si,Si,Si,No,No,No,4,Insuficientes y mal distribuidos
649345ba40e849bfc45edf6a,2023-06-21 15:47:22.219,slack_user12,slack_username12,Eligio Ponce Belmonte,No,Si,['Legal'],Si,Si,No,No,Si,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf6c,2023-06-21 15:47:22.220,slack_user13,slack_username13,Eli Boada-Lozano,No,Si,['Otro'],Si,No,Si,No,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes y bien distribuidos
649345ba40e849bfc45edf6e,2023-06-21 15:47:22.220,slack_user14,slack_username14,Carolina de Villalba,Si,No,['Rercursos humanos'],Si,No,No,Si,No,No,No,No,No,3,Suficientes y bien distribuidos
649345ba40e849bfc45edf70,2023-06-21 15:47:22.221,slack_user15,slack_username15,Adelardo Cortés,No,No,['Tecnología'],Si,No,No,No,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes y mal distribuidos
649345ba40e849bfc45edf72,2023-06-21 15:47:22.222,slack_user16,slack_username16,Aarón Serna-Pomares,Si,Si,['Finanzas'],Si,Si,No,No,Si,Si,No,No,No,5,Suficientes y bien distribuidos
649345ba40e849bfc45edf74,2023-06-21 15:47:22.222,slack_user17,slack_username17,Eutropio Nogués Fuentes,No,No,['Otro'],Si,No,Si,Si,Si,No,Si,Si,No,2,Suficientes y bien distribuidos
649345ba40e849bfc45edf76,2023-06-21 15:47:22.223,slack_user18,slack_username18,Consuela Lasa Flor,Si,Si,['Tecnología'],No,No,No,No,Si,Si,No,No,Si,5,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf78,2023-06-21 15:47:22.224,slack_user19,slack_username19,María Cantero Montalbán,Si,No,['Legal'],No,No,Si,No,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf7a,2023-06-21 15:47:22.224,slack_user0,slack_username0,Domingo Cámara Arroyo,No,Si,['Legal'],No,No,No,No,No,No,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf7c,2023-06-21 15:47:22.225,slack_user1,slack_username1,Ismael Viana Fuertes,Si,No,['Producto'],Si,No,No,No,No,Si,Si,No,Si,4,Insuficientes y mal distribuidos
649345ba40e849bfc45edf7e,2023-06-21 15:47:22.226,slack_user2,slack_username2,Liliana Gabaldón,No,No,['Tecnología'],Si,No,No,Si,No,No,Si,No,Si,4,Suficientes y bien distribuidos
649345ba40e849bfc45edf80,2023-06-21 15:47:22.227,slack_user3,slack_username3,Carlito de Antón,No,No,['Otro'],Si,Si,No,Si,Si,Si,Si,Si,No,3,Suficientes y bien distribuidos
649345ba40e849bfc45edf82,2023-06-21 15:47:22.228,slack_user4,slack_username4,Mamen Álvaro Velázquez,Si,No,['Finanzas'],No,No,Si,Si,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Suficientes y bien distribuidos
649345ba40e849bfc45edf84,2023-06-21 15:47:22.229,slack_user5,slack_username5,Carlos Salvà Sierra,Si,Si,['Otro'],No,Si,No,Si,Si,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,2,Insuficientes y mal distribuidos
649345ba40e849bfc45edf86,2023-06-21 15:47:22.229,slack_user6,slack_username6,Bienvenida Gimeno Amigó,No,No,['Legal'],No,No,Si,No,Si,No,Si,No,No,4,Suficientes y bien distribuidos
649345ba40e849bfc45edf88,2023-06-21 15:47:22.230,slack_user7,slack_username7,Carlos Segura-Peláez,Si,No,['Finanzas'],Si,Si,No,Si,No,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,5,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf8a,2023-06-21 15:47:22.231,slack_user8,slack_username8,Elvira Hoyos Tamarit,Si,No,['Finanzas'],No,No,No,Si,Si,No,No,No,Si,4,Insuficientes y mal distribuidos
649345ba40e849bfc45edf8c,2023-06-21 15:47:22.231,slack_user9,slack_username9,Chita Bustamante Carretero,No,Si,['Tecnología'],Si,Si,No,No,No,No,No,No,No,2,Suficientes pero mal distribuidos
649345ba40e849bfc45edf8e,2023-06-21 15:47:22.232,slack_user10,slack_username10,Amor Sales Méndez,No,Si,['Data'],Si,No,No,Si,Si,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,4,Suficientes pero mal distribuidos
649345ba40e849bfc45edf90,2023-06-21 15:47:22.233,slack_user11,slack_username11,Patricia Godoy Montoya,Si,No,['Producto'],Si,Si,No,No,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Suficientes pero mal distribuidos
649345ba40e849bfc45edf92,2023-06-21 15:47:22.233,slack_user12,slack_username12,Eligio Ponce Belmonte,Si,Si,['Finanzas'],No,Si,No,Si,Si,Si,No,No,No,5,Suficientes pero mal distribuidos
649345ba40e849bfc45edf94,2023-06-21 15:47:22.234,slack_user13,slack_username13,Eli Boada-Lozano,Si,Si,['Data'],No,Si,Si,Si,Si,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes y mal distribuidos
649345ba40e849bfc45edf96,2023-06-21 15:47:22.235,slack_user14,slack_username14,Carolina de Villalba,Si,No,['Rercursos humanos'],Si,Si,Si,Si,No,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,4,Suficientes pero mal distribuidos
649345ba40e849bfc45edf98,2023-06-21 15:47:22.235,slack_user15,slack_username15,Adelardo Cortés,Si,Si,['Producto'],No,Si,No,Si,No,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf9a,2023-06-21 15:47:22.236,slack_user16,slack_username16,Aarón Serna-Pomares,Si,Si,['Legal'],Si,Si,Si,No,No,No,Si,No,Si,2,Insuficientes pero bien distribuidos
649345ba40e849bfc45edf9c,2023-06-21 15:47:22.237,slack_user17,slack_username17,Eutropio Nogués Fuentes,Si,Si,['Rercursos humanos'],Si,Si,Si,No,Si,No,No,No,Si,4,Insuficientes y mal distribuidos
649345ba40e849bfc45edf9e,2023-06-21 15:47:22.237,slack_user18,slack_username18,Consuela Lasa Flor,Si,No,['Producto'],Si,No,Si,No,No,Si,Si,Si,Si,4,Suficientes y bien distribuidos
649345ba40e849bfc45edfa0,2023-06-21 15:47:22.238,slack_user19,slack_username19,María Cantero Montalbán,Si,No,['Legal'],Si,Si,No,Si,No,No,No,Si,No,5,Insuficientes pero bien distribuidos
649345ba40e849bfc45edfa2,2023-06-21 15:47:22.239,slack_user0,slack_username0,Domingo Cámara Arroyo,Si,No,['Rercursos humanos'],Si,No,No,Si,No,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,5,Suficientes y bien distribuidos
649345ba40e849bfc45edfa4,2023-06-21 15:47:22.239,slack_user1,slack_username1,Ismael Viana Fuertes,No,No,['Rercursos humanos'],No,Si,Si,Si,Si,Si,No,Si,No,2,Suficientes y bien distribuidos
649345ba40e849bfc45edfa6,2023-06-21 15:47:22.240,slack_user2,slack_username2,Liliana Gabaldón,Si,No,['Producto'],Si,Si,Si,No,Si,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,3,Suficientes y bien distribuidos
649345ba40e849bfc45edfa8,2023-06-21 15:47:22.241,slack_user3,slack_username3,Carlito de Antón,Si,Si,['Rercursos humanos'],Si,No,Si,No,Si,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,1,Suficientes pero mal distribuidos
649345ba40e849bfc45edfaa,2023-06-21 15:47:22.242,slack_user4,slack_username4,Mamen Álvaro Velázquez,No,Si,['Producto'],No,Si,No,Si,Si,No,No,Si,No,4,Insuficientes pero bien distribuidos
649345ba40e849bfc45edfac,2023-06-21 15:47:22.243,slack_user5,slack_username5,Carlos Salvà Sierra,Si,No,['Rercursos humanos'],No,No,Si,Si,Si,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
649345ba40e849bfc45edfae,2023-06-21 15:47:22.244,slack_user6,slack_username6,Bienvenida Gimeno Amigó,Si,No,['Data'],No,Si,No,No,No,No,Si,No,No,2,Insuficientes pero bien distribuidos
649345ba40e849bfc45edfb0,2023-06-21 15:47:22.244,slack_user7,slack_username7,Carlos Segura-Peláez,No,Si,['Producto'],Si,No,No,No,No,Si,No,Si,Si,4,Insuficientes pero bien distribuidos
649345ba40e849bfc45edfb2,2023-06-21 15:47:22.245,slack_user8,slack_username8,Elvira Hoyos Tamarit,Si,No,['Tecnología'],No,No,Si,No,No,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,2,Suficientes pero mal distribuidos
649345ba40e849bfc45edfb4,2023-06-21 15:47:22.246,slack_user9,slack_username9,Chita Bustamante Carretero,Si,Si,['Tecnología'],No,Si,Si,No,No,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,4,Insuficientes pero bien distribuidos
649345ba40e849bfc45edfb6,2023-06-21 15:47:22.246,slack_user10,slack_username10,Amor Sales Méndez,No,No,['Otro'],Si,No,No,No,No,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",No,3,Insuficientes pero bien distribuidos
649345ba40e849bfc45edfb8,2023-06-21 15:47:22.247,slack_user11,slack_username11,Patricia Godoy Montoya,Si,Si,['Legal'],Si,No,Si,No,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,1,Suficientes pero mal distribuidos
649345ba40e849bfc45edfba,2023-06-21 15:47:22.248,slack_user12,slack_username12,Eligio Ponce Belmonte,No,Si,['Rercursos humanos'],Si,No,No,No,No,Si,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,5,Suficientes pero mal distribuidos
649345ba40e849bfc45edfbc,2023-06-21 15:47:22.249,slack_user13,slack_username13,Eli Boada-Lozano,No,No,['Data'],Si,Si,Si,No,No,Si,Si,No,No,2,Suficientes pero mal distribuidos
649345ba40e849bfc45edfbe,2023-06-21 15:47:22.249,slack_user14,slack_username14,Carolina de Villalba,Si,Si,['Otro'],No,Si,No,Si,No,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,5,Suficientes y bien distribuidos
649345ba40e849bfc45edfc0,2023-06-21 15:47:22.250,slack_user15,slack_username15,Adelardo Cortés,Si,Si,['Rercursos humanos'],No,Si,Si,No,No,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Suficientes y bien distribuidos
649345ba40e849bfc45edfc2,2023-06-21 15:47:22.251,slack_user16,slack_username16,Aarón Serna-Pomares,No,No,['Otro'],Si,Si,No,Si,No,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,5,Suficientes pero mal distribuidos
649345ba40e849bfc45edfc4,2023-06-21 15:47:22.252,slack_user17,slack_username17,Eutropio Nogués Fuentes,No,No,['Data'],No,No,No,No,Si,No,Si,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,1,Suficientes y bien distribuidos
649345ba40e849bfc45edfc6,2023-06-21 15:47:22.252,slack_user18,slack_username18,Consuela Lasa Flor,Si,No,['Data'],Si,Si,Si,No,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Suficientes pero mal distribuidos
649345ba40e849bfc45edfc8,2023-06-21 15:47:22.253,slack_user19,slack_username19,María Cantero Montalbán,No,Si,['Legal'],No,Si,No,No,Si,Si,Si,No,No,3,Suficientes pero mal distribuidos
649345ba40e849bfc45edfca,2023-06-21 15:47:22.254,slack_user0,slack_username0,Domingo Cámara Arroyo,No,No,['Legal'],Si,No,No,No,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",No,5,Suficientes pero mal distribuidos
649345ba40e849bfc45edfcc,2023-06-21 15:47:22.254,slack_user1,slack_username1,Ismael Viana Fuertes,No,Si,['Tecnología'],No,Si,Si,No,Si,Si,Si,No tuve ninguna reunión,No tuve ninguna reunion,2,Insuficientes y mal distribuidos
649345ba40e849bfc45edfce,2023-06-21 15:47:22.255,slack_user2,slack_username2,Liliana Gabaldón,No,No,['Finanzas'],No,Si,No,No,Si,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Insuficientes pero bien distribuidos
649345ba40e849bfc45edfd0,2023-06-21 15:47:22.256,slack_user3,slack_username3,Carlito de Antón,Si,No,['Data'],Si,No,Si,Si,No,No,Si,No tuve ninguna reunión,No tuve ninguna reunion,4,Insuficientes y mal distribuidos
649345ba40e849bfc45edfd2,2023-06-21 15:47:22.257,slack_user4,slack_username4,Mamen Álvaro Velázquez,No,Si,['Producto'],No,Si,No,No,Si,No,No,No tuve ninguna reunión,No tuve ninguna reunion,2,Suficientes pero mal distribuidos
649345ba40e849bfc45edfd4,2023-06-21 15:47:22.257,slack_user5,slack_username5,Carlos Salvà Sierra,Si,No,['Tecnología'],No,Si,Si,Si,No,No,No,"Tuve reuniones, pero, no tenía dudas por aclarar",Si,4,Suficientes pero mal distribuidos
649345ba40e849bfc45edfd6,2023-06-21 15:47:22.258,slack_user6,slack_username6,Bienvenida Gimeno Amigó,No,No,['Otro'],Si,No,No,No,Si,Si,No,Si,Si,4,Suficientes pero mal distribuidos
649345ba40e849bfc45edfd8,2023-06-21 15:47:22.259,slack_user7,slack_username7,Carlos Segura-Peláez,Si,Si,['Rercursos humanos'],Si,No,Si,No,No,Si,No,No tuve ninguna reunión,No tuve ninguna reunion,3,Insuficientes pero bien distribuidos
